date,produced,mining.value,destroyed
2021-06-11,2596907693717.982,910888614627.8632,1091748593562.01
2021-06-12,2583222071338.287,1100557854614.0813,1174802298407.93
2021-06-13,2997330041585.887,948025545292.5825,1212985849484.57
2021-06-14,2715590378908.796,918213611295.3711,795899620521.63
2021-06-17,2117356938590.046,890347218358.8663,785266321696.31
2021-06-18,2320301290807.49,898136076303.6495,888778664667.66
2021-06-19,2346623792592.4204,995585882473.372,1046094177402.03
2021-06-20,2280046698682.032,887333497353.0754,1017653643859.06
2021-06-21,2412843352270.2246,850535230579.0825,727124271006.43
2021-06-22,2402424772992.9106,867116293521.7363,757552870130.89
2021-06-23,1971223748199.2268,822330355418.8704,756914846999.98
2021-06-24,2311039321311.1533,809615936038.2526,773827569366.42
2021-06-25,2601386150088.407,826275094932.0264,760992859280.52
2021-06-26,2371948973759.6523,1013600523230.6426,875693827364.33
2021-06-27,2476037278874.2036,901967668583.2909,1088418892830.89
2021-06-28,2512599483194.03,823657855657.5704,777907393195.63
2021-06-29,2097413941320.366,794962590141.9597,855723747095.86
2021-06-30,2270007652012.1396,813292019673.8585,798995357613.7
2021-07-01,2343937158322.2505,736215262206.75,796734966202.02
2021-07-02,2464404338035.4814,722729781959.6113,811727299224.07
2021-07-03,2217587397246.036,836992276814.4788,956680076838.03
2021-07-04,2321520541678.258,766383546578.5907,911422479712.6
2021-07-05,2041080953560.1794,714205801058.0758,750260271502.61
2021-07-06,2145418955854.454,716861634850.0448,749870322000.27
2021-07-07,1960727407301.1267,672451463790.1998,664419475469.54
2021-07-08,1959771480429.164,644486625580.9686,742608851367.65
2021-07-09,2386586336770.5903,681740008577.9052,752440722020.03
2021-07-10,2448788051916.469,721492584924.6765,840409642702.3
2021-07-11,2317206973148.3726,713214054905.5472,1046685780209.84
2021-07-12,2119233735187.8782,694595556673.6371,677405787736.16
2021-07-13,2287409863345.0547,711958920021.5272,699433978278.37
2021-07-14,2078511001392.9446,701144249320.7579,846656636130.35
2021-07-15,2030269705530.494,672704824148.824,772226214551.39
2021-07-16,2221245288969.938,685022092059.2701,775225161756.28
2021-07-17,2250796770083.144,830513315074.8351,985473365057.35
2021-07-18,2219515991436.4214,697254590339.1042,1028707970808.08
2021-07-19,2216472244840.975,693311124249.3901,923129047892.83
2021-07-21,2050189620342.6907,753001072950.7319,707132349703.51
2021-07-22,2040904949243.436,614578347303.9056,785555249090.41
2021-07-23,2245215090270.6567,753789053942.4569,950474513632.12
2021-07-24,2176542719129.5503,790579823904.9817,993983630534.93
2021-07-25,2139022626483.1074,716282551797.9042,1011794330412.12
2021-07-26,2587375315199.8105,732492509833.4368,707150637151.23
2021-07-27,2546864622278.782,713870814654.8114,723223577618.85
2021-07-28,2921730380320.5967,742844200207.4574,726352124430.93
2021-07-29,2532411026440.8457,701463072078.302,1399766639707.46
2021-07-30,2690599976765.4883,740799592751.133,891131469211.6
2021-07-31,2434362894115.378,859319798474.8655,1067132536012.61
2021-08-01,2561621208649.173,757737965706.9044,1188260509680.4
2021-08-02,2481954210920.093,667316113390.5718,949193593561.56
2021-08-03,2195189784552.2542,679709555219.618,1167349289225.99
2021-08-04,2196750642698.2944,674419812372.2286,988464792755.39
2021-08-05,2284812383383.9883,646153799045.5886,1050606792039.49
2021-08-07,2324768353662.486,800941744894.1646,1295198903501.94
2021-08-08,2465161988185.468,717573178104.7539,1351309077465.07
2021-08-09,2257124082330.175,732731884788.8226,1022252848550.41
2021-08-10,2283082613690.1543,722501408438.1473,1248006857912.12
2021-08-11,2321206325932.274,721150643561.0709,1926842717432.71
2021-08-12,2402476915365.381,716340139212.7255,1470478846666.73
2021-08-13,2485389998738.5283,737659973312.8357,1104669689661.46
2021-08-14,2344059345195.645,845852596518.4636,1229108876567.02
2021-08-15,2550415332830.078,794465523954.0197,1246631414709.73
2021-08-16,2831775950101.978,766806801610.6133,1052227652469.5
2021-08-17,2255357959633.0586,828979988806.916,975603798772.72
2021-08-18,2485194819780.6436,763243362194.1522,1119308532051.72
2021-08-19,2590807998236.871,790090857519.5426,977269143003.34
2021-08-20,2836911744459.6167,846743031337.9751,963907915556.1
2021-08-21,2689976551126.5903,957711923795.9332,1186204862692.5
2021-08-22,2544095080560.303,923600579401.1301,1229889194873.76
2021-08-23,2657875456514.519,855509145080.0271,927331973006.89
2021-08-24,2668435465039.8813,663599505893.5411,1316848990624.73
2021-08-25,2466939164068.595,810587287513.5698,892939424577.36
2021-08-26,2549549394432.35,787019054688.1797,1002897706326.4
2021-08-27,2994893391903.0757,812845029327.6663,909948110677.79
2021-08-28,2768313990642.945,878597435947.3219,1294494891214.74
2021-08-29,2647400910676.2104,869292133003.728,1361292717513.72
2021-08-30,2954493555351.169,893538047513.8812,1009188961547.55
2021-08-31,2594539490269.1763,841539862490.4832,850488588019.65
2021-09-01,2562125175365.44,821664518723.427,967248990168.59
2021-09-02,2424800862695.5127,781561076586.1195,791732870092.45
2021-09-03,2782773348799.1963,882784232658.7012,965442348380.71
2021-09-04,2994065314453.3223,911880975119.0427,1198729139401.18
2021-09-05,3053761239458.711,860922601098.1244,1003992740123.07
2021-09-06,2307807328129.307,871462546456.7052,961221878915.31
2021-09-07,2559904865328.7646,846915974027.5364,959305125410.89
2021-09-08,2502994243721.45,1337486551575.3418,880161544923.89
2021-09-09,2918603656089.797,917047171091.6938,948113488806.33
2021-09-10,2655626993550.9307,1783371560051.1758,1160563312027.72
2021-09-11,2691936402490.13,1048916029248.5308,1417954533191.48
2021-09-12,3041883682844.382,1266028609439.0208,1224786633327.83
2021-09-13,2669018527435.051,2026939290773.0225,866787802310.1
2021-09-14,2408360810219.7236,1483838922111.8403,876979129354.1
2021-09-15,2422043790163.651,1463938861418.8052,832437552450.25
2021-09-16,2498180789114.0464,1151403531009.6184,909089481441.53
2021-09-17,2760278460408.9385,1541820658376.464,1744478382116.81
2021-09-18,2546848393314.3433,2166996869526.4268,1119037737228.26
2021-09-19,2980866030065.8765,1181367359120.779,1193722075981.69
2021-09-20,2820209512570.8447,1198083545014.879,1051561180826.2
2021-09-21,2649198863312.417,1238565632138.8953,1055491786118.24
2021-09-22,2684308081003.4497,1198834501388.1055,899442968958.77
2021-09-23,2681188932635.0063,964086738997.3032,769297210815.54
2021-09-24,2879268561186.1504,1085212901519.002,884073478177.06
2021-09-25,2874949068950.8086,1297715612874.4055,1260014059648.37
2021-09-26,2798054151676.752,978986441006.3976,1424541708602.84
2021-09-27,2756953483559.307,989547871191.7445,843746302897.58
2021-09-28,2762861138833.121,915345865048.4948,876170489600.08
2021-09-29,2517709384831.095,918373872530.151,821693847351.37
2021-09-30,2432281127864.059,816273111505.3064,770707257508.54
2021-10-01,2557314759874.5957,962813329022.7474,942507293097.01
2021-10-02,2791285472811.9614,1195675387875.0535,997442565782.4
2021-10-03,2770909597299.922,1149833909450.7458,1178724374811.11
2021-10-04,2516694869153.097,1249179136199.6284,903373914586.32
2021-10-05,2491455690326.5083,1625201905256.1155,922737649037.76
2021-10-06,2717176957179.638,1598977363567.486,828865650426.3
2021-10-07,2519388603493.9165,1547302757517.3054,873443602037.63
2021-10-08,2377517955676.876,1475536034727.1501,911584325826.45
2021-10-09,2627136770740.7637,1710053542379.3235,1121114233665.45
2021-10-10,2599354575510.3066,1682618091272.7568,1196339290112.63
2021-10-11,2166936224328.0806,1653693889895.9536,849644352808.82
2021-10-13,2404119832618.42,2257884348401.135,803332096643.44
2021-10-14,2460796185015.256,1516798576626.3372,906777777367.14
2021-10-15,2391157445636.9106,2021503666507.639,918852120115.62
2021-10-16,2533427559266.4644,2622839109962.7417,1415238298368.63
2021-10-17,2732037911003.1543,1537352764737.9387,1320487731302.51
2021-10-18,2507461825795.306,1512800067267.6477,870681538559.12
2021-10-19,2400699262764.8667,1387514031494.3271,887234719251.32
2021-10-20,2255007838786.008,1384118198940.066,780866248917.37
2021-10-21,2265319096347.307,888800809901.9396,827624888805.62
2021-10-22,2432422862533.067,1756084422261.4988,1047876815649.35
2021-10-23,2365628241932.445,1930698242693.834,1121687613293.42
2021-10-24,2412719146915.2246,1338712112221.1167,1191232100525.06
2021-10-25,2430602855355.2026,1612572253450.3484,862700752463.3
2021-10-26,2637524084740.117,1959643195182.6604,911925367589.44
2021-10-27,2115777579889.3884,2101741960939.863,866326351666.13
2021-10-28,2094204055279.1887,1495482416011.549,1118956949783.54
2021-10-29,2294859982371.6265,1340476544286.844,995701039052.95
2021-10-30,2360072452917.438,1769675191704.639,1259638431751.93
2021-10-31,2600145260918.9546,1081017287896.6461,1248789091413.71
2021-11-01,2444316565375.763,1420626387305.9636,1017774713346.46
2021-11-02,2209444810804.826,1194213832327.7158,961210404509.18
2021-11-03,2304098591627.3027,1654423109776.875,935423728819.91
2021-11-04,2158808923564.6099,997337965642.6544,945360682546.12
2021-11-05,2499066377500.2104,1656347565091.8906,970824968022.25
2021-11-06,2410999185734.066,2551434381333.149,1460004591196.46
2021-11-07,2647423093808.745,1556937797887.79,1386319398142.29
2021-11-08,2245907123080.5166,1602260335853.654,1134258262737.67
2021-11-09,2240220214138.3945,1807269093625.1704,876060227604.59
2021-11-10,2413579642120.4033,1751037791935.3967,789451072155.89
2021-11-11,2301603402016.634,1708796402759.3596,886895215002.71
2021-11-12,2509898987292.899,1394772826830.3179,1106085270209.46
2021-11-13,2422780535582.8374,1538446212008.3787,1294115613677.23
2021-11-14,2523448307166.695,1428068323697.3047,1468164536717.55
2021-11-15,2665842762504.1934,1180646038024.1362,767517611431.63
2021-11-16,2544658367550.8765,1059218618176.6599,883725694139.8
2021-11-17,2519172940538.0205,1162228451131.569,912264331395.13
2021-11-18,2332665904864.899,1130520146862.299,787997556621.12
2021-11-19,2733291367184.7725,1135145187213.0586,863084502189.67
2021-11-20,2534876408377.5444,1647594071055.4158,1274941556837.75
2021-11-21,2862765496144.188,998163411436.0359,1135828171081.8
2021-11-22,2497723671727.1997,1143464633728.8223,799790041792.24
2021-11-23,2396219694844.572,1157233083049.7617,834524332151.11
2021-11-24,2337357183662.545,1048681146720.3075,785949511644.26
2021-11-25,2251353098498.4526,844436870495.5868,881694200613.19
2021-11-26,2752782372072.515,1204244571399.3953,996436519339.45
2021-11-28,2659826024086.0356,1242647964166.8718,1332060995067.84
2021-11-29,2429367951991.0396,1071092780267.1167,801856884298.45
2021-11-30,2492228035708.2163,1088052916859.5819,783891824513.48
2021-12-01,2563065068829.61,478988086098.4294,768253398248.79
2021-12-02,2525722411310.0674,931685787805.4948,789797079811.92
2021-12-03,2415251350456.381,1039797983333.632,942809403248.94
2021-12-04,2320399677915.494,1103354484410.3079,1249725831674.01
2021-12-05,2789113653706.347,1056857271735.7869,1339314696557.8
2021-12-06,2669704718417.537,770705902758.5583,816304906333.86
2021-12-07,2491446950589.5337,828192745865.4738,894629260700.75
2021-12-08,2608689226804.3594,888542614501.235,910152842140.14
2021-12-09,2464348038210.01,781308001196.5957,1003739437694.31
2021-12-10,2409942927168.772,815212162574.4668,992509137992.6
2021-12-11,2802603005164.5527,1035454469385.0834,1478710785801.64
2021-12-12,2649266244610.3086,1021715826929.8888,1182083301337.83
2021-12-13,2575494751041.7573,800965891571.1415,938736155227.5
2021-12-14,2533002672439.153,736699833446.9806,867940495576.1
2021-12-15,2599653731126.022,792136013850.1925,1024144130471.22
2021-12-16,2619580462378.6963,851780166656.1504,929279172698.88
2021-12-17,2869286457298.914,980534906654.4579,1235005517655.45
2021-12-18,2990437101397.8677,1040061407169.8219,1381331096587.05
2021-12-19,3130086721305.4062,1016149808488.7643,1324941637499.36
2021-12-20,2782608189096.251,882146520305.3232,971476916951.71
2021-12-21,2706567760040.825,964701153991.9219,930761519759.23
2021-12-22,2523941069261.2344,936677642711.7278,931163130975.32
2021-12-23,2647349684163.9785,914139838881.5215,954406732181.96
2021-12-24,2949481865941.6553,863766682256.5941,877821960748.62
2021-12-25,2450595959418.5356,957930687367.6466,905944571539.35
2021-12-26,2695412334211.144,917248584945.4749,1032004700691.87
2021-12-27,2419380730547.271,934941855419.5425,1024589530200.0
2021-12-28,2621195194476.849,906437583081.9111,1075378960575.65
2021-12-29,2699700828948.2666,613637002442.4221,1021125783722.54
2021-12-30,3361383531708.064,880045450452.678,1124227565029.03
2021-12-31,3141969616875.6025,804828240514.245,941193162912.17
2022-01-01,2626925707949.508,972045045836.605,1229455418528.24
2022-01-02,2581850597306.4487,949427313130.6158,1253480802142.37
2022-01-03,2568932520535.204,973761480527.7793,1024179386180.61
2022-01-04,2841379955357.0283,908115318492.7668,902806065682.92
2022-01-05,2790327863584.2183,847541133881.8615,1014741239014.57
2022-01-06,2807983072044.2935,820520699087.4747,1130914443930.2
2022-01-07,3060225347545.2505,1102195262477.4766,1035079876257.99
2022-01-08,2915874452592.9463,1296466719370.3733,1573900034765.81
2022-01-09,3270298780903.8813,984928860852.4768,1360301499090.85
2022-01-10,2591411389604.471,959123360194.3606,1033094242273.17
2022-01-11,2577720512801.7876,1007496639279.8025,850120682558.24
2022-01-12,2687429975873.6636,1056126784068.4015,990222710810.94
2022-01-13,2920936070661.1445,964016178338.0598,861974078279.02
2022-01-14,3086467318330.4995,943610504482.8191,1022063667980.53
2022-01-15,2870743857065.2656,1357017928499.0364,1401530698362.35
2022-01-16,3260155556760.306,1127058310183.4995,1392781372647.23
2022-01-17,3086096634215.4766,1093839841494.5426,1151695678589.54
2022-01-18,2903686523568.256,1032168556179.9973,870112889209.39
2022-01-19,2729359733922.552,1038030331366.5348,907754453865.16
2022-01-20,2736047045520.3374,1005112372468.76,879669559785.89
2022-01-21,3057734056218.702,1144372933657.3403,1032159772175.05
2022-01-22,2825742672116.948,1261721144288.769,1303339704157.77
2022-01-23,2885474476622.241,1043930168692.2273,1428504471823.33
2022-01-24,3068901850708.3706,1016933243629.9812,889612093260.42
2022-01-25,2726899297366.1377,1041553576809.2922,829902562878.29
2022-01-26,2997535863250.745,1055342834273.6246,821355503004.4
2022-01-27,2920605614166.39,996307064386.0372,954304333171.53
2022-01-28,3077087592090.659,1160342935925.7827,1282694720196.67
2022-01-29,3028656153899.313,1382016171279.834,1196114854846.82
2022-01-30,3221783651163.4014,1190203118789.0637,1207607652533.98
2022-01-31,2875166566627.7207,1104375720914.1196,824912823633.68
